Time (s),Amplitude,Instantaneous_freq,Amplitude_abs,Amplitude_roll_mean,Amplitude_energy
0.328,1705.4395,54.0597038269043,1705.4395,341.087890625,2908523.8
0.332,1404.4795,41.89579391479492,1404.4795,621.9837890625,1972562.6
0.336,100.319336,27.18425750732422,100.319336,642.04765625,10063.969
0.34,-1203.8408,24.052597045898438,1203.8408,401.2794921875,1449232.8
0.344,-1805.7607,20.42197036743164,1805.7607,40.12734375,3260771.8
0.348,-1906.081,10.346997261047363,1906.081,-682.1767578125,3633145.0
0.352,-2307.3613,8.208938598632812,2307.3613,-1424.544921875,5323916.5
0.356,-3109.921,235.9065399169922,3109.921,-2066.59296875,9671608.0
0.36,-2808.961,22.775663375854492,2808.961,-2387.6169921875,7890261.5
0.364,-100.32031,26.247692108154297,100.32031,-2046.52890625,10064.165
0.368,4313.758,29.106952667236328,4313.758,-802.5611328125,18608506.0
0.372,7223.039,31.25016212463379,7223.039,1103.5189453125,52172292.0
0.376,5617.918,32.564369201660156,5617.918,2849.08671875,31561002.0
0.38,-300.96094,34.3032112121582,300.96094,3350.68671875,90577.484
0.384,-6420.4805,35.51536560058594,6420.4805,2086.6546875,41222570.0
0.388,-7724.6406,214.24728393554688,7724.6406,-321.025,59670070.0
0.392,-3210.2412,35.66343307495117,3210.2412,-2407.6810546875,10305649.0
0.396,3611.5195,35.67839813232422,3611.5195,-2808.9607421875,13043073.0
0.4,7323.3594,35.79465866088867,7323.3594,-1284.0966796875,53631590.0
0.404,5216.6367,35.4892463684082,5216.6367,1043.3267578125,27213298.0
0.408,-100.32031,35.2531623840332,100.32031,2568.1908203125,10064.165
0.412,-4113.121,35.89424133300781,4113.121,2387.61484375,16917766.0
0.416,-4012.8008,213.66761779785156,4012.8008,862.75078125,16102570.0
0.42,-1203.8408,36.28234100341797,1203.8408,-842.6892578125,1449232.8
0.424,1003.1992,36.29567337036133,1003.1992,-1685.3767578125,1006408.7
0.428,902.8789,33.6578254699707,902.8789,-1484.7369140625,815190.3
0.432,-100.32031,69.45503234863281,100.32031,-682.1767578125,10064.165
0.436,200.63965,20.377676010131836,200.63965,160.511328125,40256.27
0.44,2507.999,33.055152893066406,2507.999,902.879296875,6290059.0
0.444,4414.078,31.750999450683594,4414.078,1585.055078125,19484086.0
0.448,3511.1992,29.726497650146484,3511.1992,2106.719140625,12328520.0
0.452,-601.9209,28.76595115661621,601.9209,2006.3990234375,362308.78
0.456,-5718.2383,27.424959182739258,5718.2383,822.6234375,32698250.0
0.46,-8828.16,26.148704528808594,8828.16,-1444.6083984375,77936410.0
0.464,-8226.238,225.35484313964844,8226.238,-3972.6716796875,67671000.0
0.468,-4715.039,22.724151611328125,4715.039,-5617.9193359375,22231594.0
0.472,300.95898,21.95248794555664,300.95898,-5437.343359375,90576.31
0.476,5216.6367,21.154512405395508,5216.6367,-3250.368359375,27213298.0
0.48,8828.16,20.86110496520996,8828.16,280.895703125,77936410.0
0.484,10032.0,21.322725296020508,10032.0,3932.543359375,100641020.0
0.488,8326.559,21.04800033569336,8326.559,6540.862890625,69331576.0
0.492,4313.758,21.219968795776367,4313.758,7343.42265625,18608506.0
0.496,-702.2412,21.1317138671875,702.2412,6159.6470703125,493142.72
0.5,-5016.0,20.83555793762207,5016.0,3390.8150390625,25160256.0
0.504,-7423.6797,20.680740356445312,7423.6797,-100.3208984375,55111020.0
0.508,-7524.0,229.91815185546875,7524.0,-3270.4326171875,56610576.0
0.512,-5718.2383,19.978633880615234,5718.2383,-5276.8318359375,32698250.0
0.516,-3009.6006,18.732105255126953,3009.6006,-5738.3037109375,9057696.0
0.52,-501.6006,17.663869857788086,501.6006,-4835.423828125,251603.14
0.524,1103.5195,15.372597694396973,1103.5195,-3129.983984375,1217755.4
0.528,1504.7998,7.8805341720581055,1504.7998,-1324.2240234375,2264422.5
0.532,1906.0791,5.140691757202148,1906.0791,200.639453125,3633137.5
0.536,3109.92,9.382494926452637,3109.92,1424.5435546875,9671602.0
0.54,5216.6367,18.017148971557617,5216.6367,2568.191015625,27213298.0
0.544,6219.84,22.73421287536621,6219.84,3591.455078125,38686410.0
0.548,4414.078,25.10367202758789,4414.078,4173.3107421875,19484086.0
0.552,-401.28125,27.447650909423828,401.28125,3711.838671875,161026.64
0.556,-5417.2812,28.640106201171875,5417.2812,2006.3984375,29346936.0
0.56,-7223.039,29.622159957885742,7223.039,-481.53671875,52172292.0
0.564,-4715.039,218.66839599609375,4715.039,-2668.5125,22231594.0
0.568,100.319336,34.14136505126953,100.319336,-3531.2642578125,10063.969
0.572,3511.1992,39.13209533691406,3511.1992,-2748.7681640625,12328520.0
0.576,3009.5996,45.05413818359375,3009.5996,-1063.3919921875,9057690.0
0.58,-501.6006,45.3409309387207,501.6006,280.895703125,251603.14
0.584,-4113.121,39.239017486572266,4113.121,401.279296875,16917766.0
0.588,-5016.0,216.62326049804688,5016.0,-621.9845703125,25160256.0
0.592,-2608.3213,29.437705993652344,2608.3213,-1845.888671875,6803340.0
0.596,1504.7998,27.043781280517578,1504.7998,-2146.8486328125,2264422.5
0.6,4915.6797,25.0550594329834,4915.6797,-1063.392578125,24163906.0
0.604,6119.5195,23.1556453704834,6119.5195,983.135546875,37448520.0
0.608,5216.6367,20.506622314453125,5216.6367,3029.662890625,27213298.0
0.612,3511.1992,17.377670288085938,3511.1992,4253.5669921875,12328520.0
0.616,1705.4395,15.426697731018066,1705.4395,4293.694921875,2908523.8
0.62,100.319336,13.284575462341309,100.319336,3330.6228515625,10063.969
0.624,-1906.081,14.8360013961792,1906.081,1725.502734375,3633145.0
0.628,-4514.3984,18.225107192993164,4514.3984,-220.704296875,20379794.0
0.632,-6721.4414,20.30876922607422,6721.4414,-2267.232421875,45177776.0
0.636,-7122.7188,227.37144470214844,7122.7188,-4032.8640625,50733124.0
0.64,-4614.7188,24.083332061767578,4614.7188,-4975.8716796875,21295630.0
0.644,-200.64062,24.64566993713379,200.64062,-4634.78359375,40256.66
0.648,3812.1592,24.944440841674805,3812.1592,-2969.4720703125,14532558.0
0.652,5417.2773,24.764373779296875,5417.2773,-541.7283203125,29346894.0
0.656,4414.078,23.549776077270508,4414.078,1765.6310546875,19484086.0
0.66,2407.6797,20.531600952148438,2407.6797,3170.1107421875,5796921.5
0.664,1003.1992,14.149415016174316,1003.1992,3410.8787109375,1006408.7
0.668,702.23926,2.7570388317108154,702.23926,2788.8947265625,493139.97
0.672,401.2793,8.281946182250977,401.2793,1785.6951171875,161025.08
0.676,-802.56055,18.93777084350586,802.56055,742.3673828125,644103.44
0.68,-2407.6807,23.43667984008789,2407.6807,-220.7046875,5796926.0
0.684,-3210.2412,26.782358169555664,3210.2412,-1063.3927734375,10305649.0
0.688,-2307.3613,222.9967041015625,2307.3613,-1665.312890625,5323916.5
0.692,-601.9209,26.038984298706055,601.9209,-1865.9529296875,362308.78
0.696,601.91895,24.71538543701172,601.91895,-1585.05703125,362306.4
0.7,300.95898,2.298097610473633,300.95898,-1043.3291015625,90576.31
0.704,-300.96094,27.018695831298828,300.96094,-461.473046875,90577.484
0.708,401.2793,16.36726188659668,401.2793,80.255078125,161025.08
0.712,2808.959,25.002424240112305,2808.959,762.4310546875,7890250.5
0.716,5417.2773,28.202960968017578,5417.2773,1725.502734375,29346894.0
0.72,5316.957,29.162748336791992,5316.957,2728.70234375,28270032.0
0.724,1304.1592,29.505739212036133,1304.1592,3049.7263671875,1700831.1
0.728,-4715.039,29.72073745727539,4715.039,2026.4626953125,22231594.0
0.732,-8828.16,29.73948860168457,8828.16,-300.9611328125,77936410.0
0.736,-8125.918,220.0401611328125,8125.918,-3009.6001953125,66030544.0
0.74,-2708.6406,30.300495147705078,2708.6406,-4614.7197265625,7336734.0
0.744,3812.1592,30.142332077026367,3812.1592,-4113.1197265625,14532558.0
0.748,7323.3594,29.520902633666992,7323.3594,-1705.4400390625,53631590.0
0.752,6520.797,28.885305404663086,6520.797,1364.3513671875,42520790.0
0.756,2909.2793,28.015764236450195,2909.2793,3571.3908203125,8463906.0
0.76,-702.2412,26.13035774230957,702.2412,3972.670703125,493142.72
0.764,-2608.3213,22.948978424072266,2608.3213,2688.574609375,6803340.0
0.768,-3109.921,19.328201293945312,3109.921,601.9185546875,9671608.0
0.772,-3109.921,232.78884887695312,3109.921,-1324.225,9671608.0
0.776,-2808.961,18.99928092956543,2808.961,-2467.873046875,7890261.5
0.78,-1605.1211,22.748048782348633,1605.1211,-2648.4490234375,2576413.8
0.784,902.8789,26.65882110595703,902.8789,-1946.208984375,815190.3
0.788,3912.4795,30.375194549560547,3912.4795,-541.72890625,15307496.0
0.792,5016.0,32.02013397216797,5016.0,1083.4552734375,25160256.0
0.796,2909.2793,32.21420669555664,2909.2793,2227.1033203125,8463906.0
0.8,-1605.1211,32.308963775634766,1605.1211,2227.1033203125,2576413.8
0.804,-5718.2383,31.383798599243164,5718.2383,902.8798828125,32698250.0
0.808,-6821.758,220.1341094970703,6821.758,-1243.967578125,46536380.0
0.812,-4213.4414,28.971128463745117,4213.4414,-3089.855859375,17753088.0
0.816,702.23926,27.939876556396484,702.23926,-3531.2638671875,493139.97
0.82,5216.6367,27.00299644470215,5216.6367,-2166.9123046875,27213298.0
0.824,7122.7188,26.352994918823242,7122.7188,401.2791015625,50733124.0
0.828,5918.879,25.190153121948242,5918.879,2949.4064453125,35033130.0
0.832,2708.6396,24.967348098754883,2708.6396,4333.82265625,7336728.5
0.836,-1103.5205,25.54512596130371,1103.5205,3972.670703125,1217757.5
0.84,-3711.8408,25.43531608581543,3711.8408,2186.9751953125,13777762.0
0.844,-4414.078,26.558706283569336,4414.078,-120.3841796875,19484086.0
0.848,-3009.6006,220.65866088867188,3009.6006,-1906.080078125,9057696.0
0.852,-300.96094,32.190799713134766,300.96094,-2508.0001953125,90577.484
0.856,2006.3994,35.233062744140625,2006.3994,-1886.0162109375,4025638.5
0.86,2608.3193,38.127349853515625,2608.3193,-621.9841796875,6803330.0
0.864,1103.5195,38.85415267944336,1103.5195,481.5353515625,1217755.4
0.868,-1504.8008,37.3119010925293,1504.8008,782.4953125,2264425.5
0.872,-3310.5605,35.86715316772461,3310.5605,180.575390625,10959811.0
0.876,-2708.6406,215.1833953857422,2708.6406,-762.4326171875,7336734.0
0.88,0.0,33.481361389160156,0.0,-1284.096484375,0.0
0.884,3210.2393,33.344608306884766,3210.2393,-862.7525390625,10305636.0
0.888,4715.039,33.43790054321289,4715.039,381.2154296875,22231594.0
0.892,3210.2393,31.644542694091797,3210.2393,1685.375390625,10305636.0
0.896,-501.6006,30.033679962158203,501.6006,2126.7833984375,251603.14
0.9,-4614.7188,28.952009201049805,4614.7188,1203.8396484375,21295630.0
0.904,-6821.758,26.760623931884766,6821.758,-802.559765625,46536380.0
0.908,-6320.16,224.5746307373047,6320.16,-3009.599609375,39944424.0
0.912,-3009.6006,24.968299865722656,3009.6006,-4253.567578125,9057696.0
0.916,1805.7598,24.070331573486328,1805.7598,-3792.0955078125,3260768.2
0.92,6420.4805,23.881553649902344,6420.4805,-1585.0556640625,41222570.0
0.924,9028.801,24.335681915283203,9028.801,1585.0560546875,81519240.0
0.928,8125.918,25.2388916015625,8125.918,4474.2716796875,66030544.0
0.932,3611.5195,26.323999404907227,3611.5195,5798.495703125,13043073.0
0.936,-2207.041,27.4514217376709,2207.041,4995.935546875,4871030.0
0.94,-5918.879,29.496450424194336,5918.879,2528.063671875,35033130.0
0.944,-5116.3203,217.2327880859375,5116.3203,-300.960546875,26176734.0
0.948,-1003.2012,40.50675964355469,1003.2012,-2126.784375,1006412.56
0.952,2507.999,59.10236740112305,2507.999,-2347.4884765625,6290059.0
0.956,1705.4395,58.318756103515625,1705.4395,-1564.9923828125,2908523.8
0.96,-2909.2812,41.338531494140625,2909.2812,-963.0728515625,8463917.0
0.964,-6922.078,35.18468475341797,6922.078,-1324.2244140625,47915164.0
0.968,-5918.879,216.2152099609375,5918.879,-2307.3599609375,35033130.0
0.972,100.319336,34.1207275390625,100.319336,-2788.8958984375,10063.969
0.976,6219.84,36.16985321044922,6219.84,-1886.0158203125,38686410.0
0.98,6721.4375,39.531898498535156,6721.4375,40.1279296875,45177724.0
0.984,1003.1992,42.95649337768555,1003.1992,1625.1833984375,1006408.7
0.988,-6119.5195,43.63936996459961,6119.5195,1585.0552734375,37448520.0
0.992,-8326.559,209.88331604003906,8326.559,-100.3203125,69331576.0
0.996,-3109.921,35.31367874145508,3109.921,-1966.2724609375,9671608.0
1.0,5818.5586,31.70689582824707,5818.5586,-2146.8482421875,33855624.0
1.004,12339.359,29.374181747436523,12339.359,120.3837890625,152259790.0
1.008,12439.68,27.351167678833008,12439.68,3832.2236328125,154745630.0
1.012,7022.3984,25.358081817626953,7022.3984,6902.0150390625,49314080.0
1.016,-100.32031,23.325326919555664,100.32031,7503.93515625,10064.165
1.02,-5617.918,21.161794662475586,5617.918,5216.63984375,31561002.0
1.024,-8426.879,18.789783477783203,8426.879,1063.3921875,71012290.0
1.028,-9329.762,17.279523849487305,9329.762,-3290.49609375,87044456.0
1.032,-8727.84,231.98397827148438,8727.84,-6440.54375,76175190.0
1.036,-6219.84,19.28942108154297,6219.84,-7664.44765625,38686410.0
1.04,-2006.4004,20.945077896118164,2006.4004,-6942.144140625,4025642.5
1.044,2708.6396,22.840654373168945,2708.6396,-4715.0404296875,7336728.5
1.048,5517.5977,23.846662521362305,5517.5977,-1745.5685546875,30443884.0
1.052,5216.6367,25.146934509277344,5216.6367,1043.3267578125,27213298.0
1.056,2507.999,27.683195114135742,2507.999,2788.89453125,6290059.0
1.06,-100.32031,37.80013656616211,100.32031,3170.110546875,10064.165
1.064,-501.6006,145.9174346923828,501.6006,2528.0625,251603.14
1.068,1504.7998,39.33092498779297,1504.7998,1725.5029296875,2264422.5
1.072,4213.4375,27.589120864868164,4213.4375,1524.8630859375,17753056.0
1.076,5417.2773,25.201019287109375,5417.2773,2106.71875,29346894.0
1.08,4012.7988,24.3897762298584,4012.7988,2929.342578125,16102554.0
1.084,401.2793,24.022727966308594,401.2793,3109.9185546875,161025.08
1.088,-3812.1611,23.835561752319336,3812.1611,2046.5263671875,14532573.0
1.092,-6821.758,24.005420684814453,6821.758,-160.5126953125,46536380.0
1.096,-7323.3594,225.39825439453125,7323.3594,-2708.6400390625,53631590.0
1.1,-4915.6797,25.62970542907715,4915.6797,-4494.3357421875,24163906.0
1.104,-401.28125,26.953325271606445,401.28125,-4654.8478515625,161026.64
1.108,4313.758,28.55641746520996,4313.758,-3029.6640625,18608506.0
1.112,6821.758,30.1387939453125,6821.758,-300.9609375,46536380.0
1.116,5517.5977,31.149967193603516,5517.5977,2267.23046875,30443884.0
1.12,1003.1992,31.476858139038086,1003.1992,3451.00625,1006408.7
1.124,-3912.4814,31.055355072021484,3912.4814,2748.7662109375,15307511.0
1.128,-6119.5195,30.144214630126953,6119.5195,662.1107421875,37448520.0
1.132,-4614.7188,220.57357788085938,4614.7188,-1625.1845703125,21295630.0
1.136,-1203.8408,28.558382034301758,1203.8408,-2969.472265625,1449232.8
1.14,902.8789,27.082860946655273,902.8789,-2989.536328125,815190.3
1.144,200.63965,17.774063110351562,200.63965,-2166.912109375,40256.27
1.148,-2106.7207,85.03941345214844,2106.7207,-1364.35234375,4438272.0
1.152,-2708.6406,26.826610565185547,2708.6406,-983.13671875,7336734.0
1.156,200.63965,26.265108108520508,200.63965,-702.240625,40256.27
1.16,5316.957,25.92660903930664,5316.957,180.575,28270032.0
1.164,9329.758,25.928966522216797,9329.758,2006.3986328125,87044380.0
1.168,9229.4375,25.74566650390625,9229.4375,4273.6302734375,85182520.0
1.172,4915.6797,25.369850158691406,4915.6797,5798.4943359375,24163906.0
1.176,-902.88086,24.823354721069336,902.88086,5577.790234375,815193.9
1.18,-5116.3203,24.28185272216797,5116.3203,3491.134765625,26176734.0
1.184,-6219.84,23.542400360107422,6219.84,381.215234375,38686410.0
1.188,-4815.3594,227.0806884765625,4815.3594,-2427.744140625,23187686.0
1.192,-2407.6807,22.062240600585938,2407.6807,-3892.4162109375,5796926.0
1.196,-601.9209,18.9456787109375,601.9209,-3832.22421875,362308.78
1.2,401.2793,17.330522537231445,401.2793,-2728.704296875,161025.08
1.204,1103.5195,19.359830856323242,1103.5195,-1264.032421875,1217755.4
1.208,1805.7598,24.88979148864746,1805.7598,60.19140625,3260768.2
1.212,2006.3994,31.322275161743164,2006.3994,943.007421875,4025638.5
1.216,702.23926,32.24394989013672,702.23926,1203.839453125,493139.97
1.22,-2207.041,31.762788772583008,2207.041,682.175390625,4871030.0
1.224,-4915.6797,30.757469177246094,4915.6797,-521.664453125,24163906.0
1.228,-5116.3203,220.68411254882812,5116.3203,-1906.08046875,26176734.0
1.232,-2006.4004,29.728511810302734,2006.4004,-2708.6404296875,4025642.5
1.236,2909.2793,30.765859603881836,2909.2793,-2267.232421875,8463906.0
1.24,5918.879,31.616497039794922,5918.879,-642.0484375,35033130.0
1.244,4815.3594,34.00582504272461,4815.3594,1304.159375,23187686.0
1.248,401.2793,37.92204666137695,401.2793,2407.679296875,161025.08
1.252,-3912.4814,42.0439567565918,3912.4814,2026.4630859375,15307511.0
1.256,-4715.039,207.41946411132812,4715.039,501.5994140625,22231594.0
1.26,-902.88086,37.97469711303711,902.88086,-862.7525390625,815193.9
1.264,4815.3594,32.83160400390625,4815.3594,-862.7525390625,23187686.0
1.268,8627.52,29.690805435180664,8627.52,782.4955078125,74434100.0
1.272,8025.5977,27.33391571044922,8025.5977,3170.111328125,64410216.0
1.276,3611.5195,25.508651733398438,3611.5195,4835.423046875,13043073.0
1.28,-2006.4004,23.88227653503418,2006.4004,4614.719140625,4025642.5
1.284,-5918.879,21.124338150024414,5918.879,2467.871484375,35033130.0
1.288,-7624.3203,18.773069381713867,7624.3203,-782.496484375,58130260.0
1.292,-7624.3203,233.0558624267578,7624.3203,-3912.480078125,58130260.0
1.296,-6721.4414,15.754409790039062,6721.4414,-5979.072265625,45177776.0
1.3,-4815.3594,17.005054473876953,4815.3594,-6540.8640625,23187686.0
1.304,-1605.1211,18.624479293823242,1605.1211,-5678.1125,2576413.8
1.308,2307.3594,20.110666275024414,2307.3594,-3691.7765625,5323907.5
1.312,5417.2773,21.03441047668457,5417.2773,-1083.45703125,29346894.0
1.316,6320.16,21.255062103271484,6320.16,1524.86328125,39944424.0
1.32,4915.6797,19.929128646850586,4915.6797,3471.07109375,24163906.0
1.324,2909.2793,14.662525177001953,2909.2793,4373.951171875,8463906.0
1.328,2006.3994,3.456545352935791,2006.3994,4313.7591796875,4025638.5
1.332,2307.3594,1.419263482093811,2307.3594,3691.7755859375,5323907.5
1.336,2307.3594,10.993979454040527,2307.3594,2889.2154296875,5323907.5
1.34,501.5996,19.462820053100586,501.5996,2006.3994140625,251602.17
1.344,-3009.6006,23.356618881225586,3009.6006,822.6234375,9057696.0
1.348,-6119.5195,24.60256004333496,6119.5195,-802.5603515625,37448520.0
1.352,-6821.758,224.77821350097656,6821.758,-2628.3837890625,46536380.0
1.356,-4514.3984,25.37495994567871,4514.3984,-3992.7353515625,20379794.0
1.36,-902.88086,23.969091415405273,902.88086,-4273.6314453125,815193.9
1.364,1906.0791,21.803613662719727,1906.0791,-3290.4955078125,3633137.5
1.368,3009.5996,17.50252342224121,3009.5996,-1464.6716796875,9057690.0
1.372,3210.2393,11.271844863891602,3210.2393,541.727734375,10305636.0
1.376,3711.8398,9.162111282348633,3711.8398,2186.975390625,13777755.0
1.38,4715.039,14.084623336791992,4715.039,3310.559375,22231594.0
1.384,4715.039,20.376150131225586,4715.039,3872.3513671875,22231594.0
1.388,2307.3594,23.28468132019043,2307.3594,3731.9033203125,5323907.5
1.392,-2207.041,25.520038604736328,2207.041,2648.447265625,4871030.0
1.396,-6320.16,27.306379318237305,6320.16,642.047265625,39944424.0
1.4,-6922.078,221.91310119628906,6922.078,-1685.376171875,47915164.0
1.404,-3812.1611,29.250322341918945,3812.1611,-3390.8162109375,14532573.0
1.408,401.2793,32.302364349365234,401.2793,-3772.0322265625,161025.08
1.412,2307.3594,42.55852508544922,2307.3594,-2869.1521484375,5323907.5
1.416,401.2793,70.35765075683594,401.2793,-1524.8642578125,161025.08
1.42,-3109.921,54.846290588378906,3109.921,-762.4328125,9671608.0
1.424,-4514.3984,214.0447998046875,4514.3984,-902.8802734375,20379794.0
1.428,-1805.7607,31.440317153930664,1805.7607,-1344.28828125,3260771.8
1.432,3310.5596,29.41449737548828,3310.5596,-1143.6482421875,10959805.0
1.436,7223.039,28.571115493774414,7223.039,220.7037109375,52172292.0
1.44,7223.039,29.086711883544922,7223.039,2287.295703125,52172292.0
1.444,3310.5596,29.258344650268555,3310.5596,3852.2873046875,10959805.0
1.448,-1504.8008,29.818531036376953,1504.8008,3912.479296875,2264425.5
1.452,-4213.4414,31.73797607421875,4213.4414,2407.6791015625,17753088.0
1.456,-3511.2012,215.5199432373047,3511.2012,260.8310546875,12328534.0
1.46,-601.9209,40.476009368896484,601.9209,-1304.1609375,362308.78
1.464,2207.039,47.68964385986328,2207.039,-1524.8650390625,4871021.5
1.468,2407.6797,46.11619186401367,2407.6797,-742.3689453125,5796921.5
1.472,0.0,39.40183639526367,0.0,100.3193359375,0.0
1.476,-3210.2412,35.622867584228516,3210.2412,160.511328125,10305649.0
1.48,-4514.3984,216.5350341796875,4514.3984,-621.9841796875,20379794.0
1.484,-2708.6406,32.24079513549805,2708.6406,-1605.1201171875,7336734.0
1.488,1003.1992,32.02138900756836,1003.1992,-1886.0162109375,1006408.7
1.492,3812.1592,31.683744430541992,3812.1592,-1123.584375,14532558.0
1.496,3912.4795,32.19021224975586,3912.4795,300.959765625,15307496.0
1.5,1504.7998,34.33190155029297,1504.7998,1504.7994140625,2264422.5
1.504,-1203.8408,37.47057342529297,1203.8408,1805.759375,1449232.8
1.508,-2106.7207,43.048492431640625,2106.7207,1183.775390625,4438272.0
1.512,-802.56055,202.5355224609375,802.56055,260.8314453125,644103.44
1.516,1605.1191,42.12411880493164,1605.1191,-200.640625,2576407.5
1.52,3210.2393,33.65979766845703,3210.2393,140.447265625,10305636.0
1.524,3109.92,28.041549682617188,3109.92,1003.1994140625,9671602.0
1.528,1304.1592,25.32608985900879,1304.1592,1685.375390625,1700831.1
1.532,-1705.4404,24.043848037719727,1705.4404,1504.7994140625,2908527.0
1.536,-4915.6797,23.496414184570312,4915.6797,200.6396484375,24163906.0
1.54,-7022.3984,23.607988357543945,7022.3984,-1845.887890625,49314080.0
1.544,-6721.4414,226.00485229492188,6721.4414,-3812.16015625,45177776.0
1.548,-3410.8809,24.74116325378418,3410.8809,-4755.1681640625,11634108.0
1.552,2006.3994,25.444564819335938,2006.3994,-4012.8001953125,4025638.5
1.556,6922.078,25.60197639465332,6922.078,-1645.2486328125,47915164.0
1.56,8928.48,25.832332611083984,8928.48,1544.9271484375,79717760.0
1.564,7022.3984,25.929170608520508,7022.3984,4293.6951171875,49314080.0
1.568,2608.3193,25.143115997314453,2608.3193,5497.53515625,6803330.0
1.572,-1906.081,24.170747756958008,1906.081,4715.0390625,3633145.0
1.576,-4915.6797,23.219757080078125,4915.6797,2347.4875,24163906.0
1.58,-5918.879,21.729555130004883,5918.879,-621.984375,35033130.0
1.584,-5417.2812,229.3325958251953,5417.2812,-3109.9203125,29346936.0
1.588,-3711.8408,20.966365814208984,3711.8408,-4373.95234375,13777762.0
1.592,-802.56055,22.288681030273438,802.56055,-4153.2482421875,644103.44
1.596,2507.999,23.00656509399414,2507.999,-2668.5125,6290059.0
1.6,4815.3594,22.64514923095703,4815.3594,-521.66484375,23187686.0
1.604,5316.957,22.450786590576172,5316.957,1625.1828125,28270032.0
1.608,4012.7988,20.62908935546875,4012.7988,3170.1107421875,16102554.0
1.612,2407.6797,15.500874519348145,2407.6797,3812.1587890625,5796921.5
1.616,1404.4795,10.533291816711426,1404.4795,3591.4548828125,1972562.6
1.62,601.91895,9.789236068725586,601.91895,2748.766796875,362306.4
1.624,-1304.1611,16.064159393310547,1304.1611,1424.5431640625,1700836.2
1.628,-4514.3984,22.021013259887695,4514.3984,-280.8962890625,20379794.0
1.632,-7022.3984,25.42588996887207,7022.3984,-2166.9119140625,49314080.0
1.636,-6219.84,221.62570190429688,6219.84,-3691.77578125,38686410.0
1.64,-1504.8008,30.841854095458984,1504.8008,-4113.1197265625,2264425.5
1.644,4213.4375,33.75285339355469,4213.4375,-3009.6,17753056.0
1.648,6621.117,37.39933776855469,6621.117,-782.496875,43839190.0
1.652,3511.1992,39.61219024658203,3511.1992,1324.22265625,12328520.0
1.656,-2909.2812,38.97093963623047,2909.2812,1986.334375,8463917.0
1.66,-7925.2812,36.35874938964844,7925.2812,702.23828125,62810084.0
1.664,-7524.0,217.0123291015625,7524.0,-1645.24921875,56610576.0
1.668,-2106.7207,30.29471206665039,2106.7207,-3390.816796875,4438272.0
1.672,4614.7188,28.579076766967773,4614.7188,-3170.112890625,21295630.0
1.676,8326.559,26.67576789855957,8326.559,-922.944921875,69331576.0
1.68,7724.6406,24.830974578857422,7724.6406,2207.039453125,59670070.0
1.684,4514.3984,21.79439353942871,4514.3984,4614.719140625,20379794.0
1.688,2006.3994,14.35202407836914,2006.3994,5437.3431640625,4025638.5
1.692,1203.8398,5.477526664733887,1203.8398,4755.1673828125,1449230.4
1.696,802.5596,5.258382320404053,802.5596,3250.367578125,644101.9
1.7,-1304.1611,15.118182182312012,1304.1611,1444.6072265625,1700836.2
1.704,-5316.961,21.405424118041992,5316.961,-521.6646484375,28270074.0
1.708,-8928.48,24.08946990966797,8928.48,-2708.640625,79717760.0
